CO2(PPM),AQI(PPM),CO(PPM),LPG(PPM),BUTANE(PPM),SMOKE(PPM),TEMP,DAYS
484,7.64,124,0,0,0,41,THU
485,7.73,124,0,0,0,41,THU
483,7.55,124,0,0,0,41,THU
487,7.91,124,0,0,0,41,THU
486,7.82,124,0,0,0,41,THU
484,7.64,124,0,0,0,41,THU
485,7.73,125,0,0,0,41,THU
486,7.82,125,0,0,0,41,THU
487,7.91,124,0,0,0,41,THU
493,8.48,125,0,0,0,41,THU
493,8.48,124,0,0,0,41,THU
492,8.38,125,0,0,0,41,THU
492,8.38,125,0,0,0,41,THU
493,8.48,125,0,0,0,41,THU
495,8.68,125,0,0,0,41,THU
499,9.09,126,0,0,0,41,THU
501,9.31,126,0,0,0,41,THU
620,37.65,243,0,0,0,37,FRI
613,34.59,239,0,0,0,37,FRI
615,35.44,240,0,0,0,37,FRI
614,35.01,241,0,0,0,37,FRI
610,33.37,239,0,0,0,37,FRI
609,32.97,238,0,0,0,37,FRI
606,31.8,237,0,0,0,37,FRI
601,29.95,231,0,0,0,37,FRI
602,30.31,231,0,0,0,37,FRI
599,29.25,230,0,0,0,37,FRI
598,28.9,229,0,0,0,37,FRI
598,28.9,229,0,0,0,37,FRI
596,28.22,230,0,0,0,37,FRI
595,27.89,227,0,0,0,37,FRI
593,27.23,222,0,0,0,37,FRI
593,27.23,221,0,0,0,37,FRI
592,26.91,220,0,0,0,37,FRI
587,25.36,215,0,0,0,37,FRI
589,25.97,218,0,0,0,37,FRI
592,26.91,220,0,0,0,37,FRI
593,27.23,214,0,0,0,37,FRI
595,27.89,222,0,0,0,37,FRI
594,27.56,223,0,0,0,37,FRI
595,27.89,226,0,0,0,36,FRI
594,27.56,225,0,0,0,36,FRI
596,28.22,228,0,0,0,36,FRI
598,28.9,231,0,0,0,36,FRI
598,28.9,231,0,0,0,36,FRI
598,28.9,230,0,0,0,36,FRI
598,28.9,230,0,0,0,36,FRI
599,29.25,231,0,0,0,36,FRI
600,29.6,232,0,0,0,36,FRI
599,29.25,233,0,0,0,36,FRI
599,29.25,233,0,0,0,36,FRI
598,28.9,231,0,0,0,36,FRI
594,27.56,227,0,0,0,36,FRI
597,28.56,228,0,0,0,36,FRI
596,28.22,228,0,0,0,36,FRI
598,28.9,229,0,0,0,36,FRI
598,28.9,230,0,0,0,36,FRI
599,29.25,231,0,0,0,36,FRI
600,29.6,232,0,0,0,36,FRI
597,28.56,233,0,0,0,36,FRI
595,27.89,230,0,0,0,36,FRI
597,28.56,231,0,0,0,36,FRI
596,28.22,231,0,0,0,36,FRI
596,28.22,232,0,0,0,36,FRI
595,27.89,229,0,0,0,36,FRI
592,26.91,225,0,0,0,36,FRI
594,27.56,227,0,0,0,36,FRI
594,27.56,229,0,0,0,36,FRI
597,28.56,231,0,0,0,36,FRI
597,28.56,232,0,0,0,36,FRI
597,28.56,233,0,0,0,36,FRI
598,28.9,235,0,0,0,36,FRI
598,28.9,236,0,0,0,36,FRI
596,28.22,233,0,0,0,36,FRI
597,28.56,233,0,0,0,36,FRI
597,28.56,234,0,0,0,36,FRI
597,28.56,234,0,0,0,36,FRI
595,27.89,234,0,0,0,36,FRI
595,27.89,233,0,0,0,36,FRI
595,27.89,233,0,0,0,36,FRI
595,27.89,233,0,0,0,36,FRI
595,27.89,234,0,0,0,36,FRI
602,30.31,239,0,0,0,36,FRI
611,33.77,248,0,0,0,36,FRI
615,35.44,252,0,0,0,36,FRI
616,35.87,253,0,0,0,36,FRI
616,35.87,253,0,0,0,36,FRI
611,33.77,249,0,0,0,36,FRI
609,32.97,246,0,0,0,36,FRI
605,31.42,244,0,0,0,36,FRI
605,31.42,244,0,0,0,36,FRI
605,31.42,243,0,0,0,36,FRI
607,32.19,242,0,0,0,36,FRI
607,32.19,241,0,0,0,36,FRI
605,31.42,241,0,0,0,36,FRI
599,29.25,241,0,0,0,36,FRI
604,31.05,241,0,0,0,36,FRI
605,31.42,242,0,0,0,36,FRI
604,31.05,241,0,0,0,36,FRI
598,28.9,241,0,0,0,36,FRI
599,29.25,241,0,0,0,36,FRI
602,30.31,241,0,0,0,36,FRI
604,31.05,240,0,0,0,36,FRI
603,30.68,239,0,0,0,36,FRI
596,28.22,239,0,0,0,36,FRI
596,28.22,238,0,0,0,36,FRI
595,27.89,238,0,0,0,36,FRI
591,26.59,237,0,0,0,36,FRI
590,26.28,237,0,0,0,36,FRI
590,26.28,238,0,0,0,36,FRI
595,27.89,238,0,0,0,36,FRI
596,28.22,237,0,0,0,36,FRI
594,27.56,236,0,0,0,36,FRI
594,27.56,236,0,0,0,36,FRI
593,27.23,236,0,0,0,36,FRI
592,26.91,236,0,0,0,36,FRI
593,27.23,236,0,0,0,36,FRI
592,26.91,236,0,0,0,36,FRI
593,27.23,235,0,0,0,36,FRI
592,26.91,235,0,0,0,36,FRI
591,26.59,236,0,0,0,36,FRI
592,26.91,236,0,0,0,36,FRI
591,26.59,236,0,0,0,36,FRI
591,26.59,236,0,0,0,36,FRI
590,26.28,235,0,0,0,36,FRI
591,26.59,234,0,0,0,36,FRI
590,26.28,234,0,0,0,36,FRI
591,26.59,235,0,0,0,36,FRI
590,26.28,234,0,0,0,36,FRI
590,26.28,235,0,0,0,36,FRI
586,25.06,234,0,0,0,36,FRI
588,25.66,233,0,0,0,36,FRI
589,25.97,233,0,0,0,36,FRI
589,25.97,232,0,0,0,36,FRI
589,25.97,232,0,0,0,36,FRI
589,25.97,233,0,0,0,36,FRI
590,26.28,232,0,0,0,36,FRI
591,26.59,231,0,0,0,36,FRI
591,26.59,230,0,0,0,36,FRI
591,26.59,230,0,0,0,36,FRI
588,25.66,230,0,0,0,36,FRI
587,25.36,231,0,0,0,36,FRI
587,25.36,231,0,0,0,36,FRI
585,24.77,231,0,0,0,36,FRI
585,24.77,232,0,0,0,36,FRI
585,24.77,231,0,0,0,36,FRI
586,25.06,232,0,0,0,36,FRI
587,25.36,232,0,0,0,36,FRI
588,25.66,232,0,0,0,36,FRI
590,26.28,232,0,0,0,36,FRI
586,25.06,232,0,0,0,36,FRI
585,24.77,232,0,0,0,36,FRI
585,24.77,232,0,0,0,36,FRI
584,24.48,230,0,0,0,36,FRI
581,23.62,230,0,0,0,36,FRI
579,23.07,229,0,0,0,36,FRI
578,22.8,230,0,0,0,36,FRI
579,23.07,228,0,0,0,36,FRI
579,23.07,228,0,0,0,36,FRI
577,22.54,227,0,0,0,36,FRI
577,22.54,227,0,0,0,36,FRI
575,22.01,226,0,0,0,36,FRI
571,21,219,0,0,0,36,FRI
571,21,218,0,0,0,36,FRI
571,21,222,0,0,0,36,FRI
571,21,222,0,0,0,36,FRI
572,21.25,224,0,0,0,36,FRI
576,22.27,226,0,0,0,36,FRI
576,22.27,227,0,0,0,36,FRI
576,22.27,227,0,0,0,36,FRI
577,22.54,227,0,0,0,36,FRI
577,22.54,227,0,0,0,36,FRI
576,22.27,226,0,0,0,36,FRI
575,22.01,226,0,0,0,36,FRI
576,22.27,226,0,0,0,36,FRI
575,22.01,226,0,0,0,36,FRI
576,22.27,227,0,0,0,36,FRI
580,23.35,226,0,0,0,36,FRI
574,21.75,225,0,0,0,35,FRI
574,21.75,225,0,0,0,35,FRI
573,21.5,225,0,0,0,35,FRI
571,21,225,0,0,0,35,FRI
572,21.25,225,0,0,0,35,FRI
573,21.5,226,0,0,0,35,FRI
573,21.5,225,0,0,0,35,FRI
574,21.75,225,0,0,0,35,FRI
573,21.5,225,0,0,0,35,FRI
573,21.5,225,0,0,0,35,FRI
573,21.5,225,0,0,0,35,FRI
572,21.25,224,0,0,0,35,FRI
572,21.25,224,0,0,0,35,FRI
573,21.5,224,0,0,0,35,FRI
573,21.5,224,0,0,0,35,FRI
574,21.75,224,0,0,0,35,FRI
574,21.75,224,0,0,0,35,FRI
573,21.5,224,0,0,0,35,FRI
574,21.75,224,0,0,0,35,FRI
574,21.75,223,0,0,0,35,FRI
574,21.75,223,0,0,0,35,FRI
573,21.5,223,0,0,0,35,FRI
574,21.75,223,0,0,0,35,FRI
576,22.27,223,0,0,0,35,FRI
575,22.01,223,0,0,0,35,FRI
574,21.75,222,0,0,0,35,FRI
574,21.75,222,0,0,0,35,FRI
577,22.54,221,0,0,0,35,FRI
574,21.75,221,0,0,0,35,FRI
572,21.25,220,0,0,0,35,FRI
571,21,219,0,0,0,35,FRI
570,20.76,218,0,0,0,35,FRI
570,20.76,219,0,0,0,35,FRI
570,20.76,219,0,0,0,35,FRI
569,20.51,220,0,0,0,35,FRI
569,20.51,221,0,0,0,35,FRI
569,20.51,220,0,0,0,35,FRI
569,20.51,221,0,0,0,35,FRI
569,20.51,221,0,0,0,35,FRI
568,20.27,221,0,0,0,35,FRI
568,20.27,221,0,0,0,35,FRI
568,20.27,221,0,0,0,35,FRI
565,19.57,220,0,0,0,35,FRI
566,19.8,221,0,0,0,35,FRI
566,19.8,220,0,0,0,35,FRI
566,19.8,219,0,0,0,35,FRI
566,19.8,220,0,0,0,35,FRI
566,19.8,220,0,0,0,35,FRI
566,19.8,221,0,0,0,35,FRI
569,20.51,221,0,0,0,35,FRI
568,20.27,220,0,0,0,35,FRI
572,21.25,220,0,0,0,35,FRI
573,21.5,220,0,0,0,35,FRI
573,21.5,220,0,0,0,35,FRI
572,21.25,220,0,0,0,35,FRI
566,19.8,220,0,0,0,35,FRI
565,19.57,220,0,0,0,35,FRI
565,19.57,220,0,0,0,35,FRI
564,19.35,220,0,0,0,35,FRI
565,19.57,220,0,0,0,35,FRI
565,19.57,220,0,0,0,35,FRI
565,19.57,220,0,0,0,35,FRI
565,19.57,219,0,0,0,35,FRI
564,19.35,220,0,0,0,35,FRI
563,19.12,219,0,0,0,35,FRI
563,19.12,220,0,0,0,35,FRI
562,18.9,219,0,0,0,35,FRI
559,18.25,217,0,0,0,35,FRI
559,18.25,218,0,0,0,35,FRI
555,17.42,216,0,0,0,35,FRI
556,17.62,217,0,0,0,35,FRI
557,17.83,216,0,0,0,35,FRI
558,18.04,217,0,0,0,35,FRI
558,18.04,217,0,0,0,35,FRI
555,17.42,217,0,0,0,35,FRI
555,17.42,216,0,0,0,35,FRI
556,17.62,216,0,0,0,35,FRI
555,17.42,216,0,0,0,35,FRI
556,17.62,216,0,0,0,35,FRI
557,17.83,216,0,0,0,35,FRI
557,17.83,216,0,0,0,35,FRI
557,17.83,216,0,0,0,35,FRI
558,18.04,216,0,0,0,35,FRI
557,17.83,217,0,0,0,35,FRI
556,17.62,216,0,0,0,35,FRI
556,17.62,214,0,0,0,35,FRI
554,17.21,214,0,0,0,35,FRI
555,17.42,216,0,0,0,35,FRI
554,17.21,215,0,0,0,35,FRI
551,16.62,214,0,0,0,35,FRI
551,16.62,215,0,0,0,35,FRI
552,16.82,216,0,0,0,35,FRI
550,16.43,214,0,0,0,35,FRI
551,16.62,214,0,0,0,35,FRI
552,16.82,215,0,0,0,35,FRI
551,16.62,214,0,0,0,35,FRI
546,15.68,212,0,0,0,35,FRI
547,15.87,213,0,0,0,35,FRI
548,16.05,213,0,0,0,35,FRI
554,17.21,213,0,0,0,35,FRI
550,16.43,214,0,0,0,35,FRI
549,16.24,214,0,0,0,35,FRI
549,16.24,215,0,0,0,35,FRI
550,16.43,214,0,0,0,35,FRI
550,16.43,214,0,0,0,35,FRI
552,16.82,214,0,0,0,35,FRI
553,17.01,215,0,0,0,35,FRI
553,17.01,215,0,0,0,35,FRI
554,17.21,215,0,0,0,35,FRI
555,17.42,215,0,0,0,35,FRI
556,17.62,213,0,0,0,35,FRI
555,17.42,213,0,0,0,35,FRI
555,17.42,213,0,0,0,35,FRI
555,17.42,213,0,0,0,35,FRI
554,17.21,213,0,0,0,35,FRI
554,17.21,213,0,0,0,35,FRI
552,16.82,213,0,0,0,35,FRI
553,17.01,212,0,0,0,35,FRI
552,16.82,213,0,0,0,35,FRI
551,16.62,213,0,0,0,35,FRI
551,16.62,213,0,0,0,35,FRI
552,16.82,213,0,0,0,35,FRI
550,16.43,213,0,0,0,35,FRI
549,16.24,212,0,0,0,35,FRI
549,16.24,212,0,0,0,35,FRI
549,16.24,213,0,0,0,35,FRI
549,16.24,212,0,0,0,35,FRI
548,16.05,212,0,0,0,35,FRI
548,16.05,212,0,0,0,35,FRI
554,17.21,212,0,0,0,35,FRI
555,17.42,211,0,0,0,35,FRI
556,17.62,211,0,0,0,35,FRI
556,17.62,211,0,0,0,35,FRI
556,17.62,211,0,0,0,35,FRI
556,17.62,210,0,0,0,35,FRI
556,17.62,209,0,0,0,35,FRI
555,17.42,209,0,0,0,35,FRI
553,17.01,208,0,0,0,35,FRI
552,16.82,207,0,0,0,35,FRI
552,16.82,208,0,0,0,35,FRI
552,16.82,208,0,0,0,35,FRI
551,16.62,208,0,0,0,35,FRI
550,16.43,209,0,0,0,35,FRI
548,16.05,210,0,0,0,35,FRI
547,15.87,209,0,0,0,35,FRI
546,15.68,209,0,0,0,35,FRI
547,15.87,210,0,0,0,35,FRI
548,16.05,210,0,0,0,35,FRI
548,16.05,210,0,0,0,35,FRI
548,16.05,211,0,0,0,35,FRI
549,16.24,211,0,0,0,35,FRI
548,16.05,211,0,0,0,35,FRI
547,15.87,210,0,0,0,35,FRI
551,16.62,210,0,0,0,35,FRI
552,16.82,210,0,0,0,35,FRI
552,16.82,209,0,0,0,35,FRI
552,16.82,209,0,0,0,35,FRI
551,16.62,209,0,0,0,35,FRI
551,16.62,209,0,0,0,35,FRI
550,16.43,208,0,0,0,35,FRI
550,16.43,208,0,0,0,35,FRI
549,16.24,208,0,0,0,35,FRI
550,16.43,209,0,0,0,35,FRI
549,16.24,209,0,0,0,35,FRI
550,16.43,209,0,0,0,35,FRI
548,16.05,210,0,0,0,35,FRI
550,16.43,210,0,0,0,35,FRI
551,16.62,210,0,0,0,35,FRI
550,16.43,209,0,0,0,35,FRI
547,15.87,209,0,0,0,35,FRI
545,15.5,209,0,0,0,35,FRI
544,15.32,209,0,0,0,35,FRI
544,15.32,209,0,0,0,35,FRI
544,15.32,209,0,0,0,35,FRI
543,15.14,208,0,0,0,35,FRI
527,12.58,198,0.01,0.01,0.02,36,FRI
536,13.96,203,0.01,0.01,0.03,36,FRI
540,14.62,207,0.01,0.01,0.03,36,FRI
544,15.32,210,0.01,0.01,0.03,36,FRI
548,16.05,212,0.01,0.01,0.04,36,FRI
552,16.82,212,0.01,0.01,0.04,36,FRI
554,17.21,214,0.01,0.01,0.04,36,FRI
556,17.62,213,0.01,0.01,0.04,36,FRI
555,17.42,213,0.01,0.01,0.04,36,FRI
555,17.42,213,0.01,0.01,0.04,36,FRI
556,17.62,213,0.01,0.01,0.04,36,FRI
557,17.83,213,0.01,0.01,0.04,36,FRI
560,18.46,213,0.01,0.01,0.04,36,FRI
560,18.46,212,0.01,0.01,0.04,36,FRI
558,18.04,211,0.01,0.01,0.04,36,FRI
557,17.83,211,0.01,0.01,0.04,36,FRI
556,17.62,211,0.01,0.01,0.04,36,FRI
553,17.01,211,0.01,0.01,0.04,36,FRI
552,16.82,211,0.01,0.01,0.04,36,FRI
549,16.24,211,0.01,0.01,0.04,36,FRI
550,16.43,211,0.01,0.01,0.04,36,FRI
544,15.32,210,0.01,0.01,0.04,36,FRI
546,15.68,210,0.01,0.01,0.04,36,FRI
543,15.14,209,0.01,0.01,0.03,36,FRI
543,15.14,209,0.01,0.01,0.03,36,FRI
541,14.8,209,0.01,0.01,0.03,36,FRI
542,14.97,208,0.01,0.01,0.03,36,FRI
542,14.97,208,0.01,0.01,0.03,36,FRI
541,14.8,208,0.01,0.01,0.03,36,FRI
541,14.8,208,0.01,0.01,0.03,36,FRI
541,14.8,207,0.01,0.01,0.03,36,FRI
541,14.8,207,0.01,0.01,0.03,36,FRI
542,14.97,207,0.01,0.01,0.03,36,FRI
544,15.32,207,0.01,0.01,0.03,36,FRI
544,15.32,206,0.01,0.01,0.03,37,FRI
544,15.32,206,0.01,0.01,0.03,37,FRI
543,15.14,206,0.01,0.01,0.03,37,FRI
542,14.97,205,0.01,0.01,0.03,37,FRI
543,15.14,205,0.01,0.01,0.03,37,FRI
543,15.14,205,0.01,0.01,0.03,37,FRI
544,15.32,204,0.01,0.01,0.03,37,FRI
545,15.5,204,0.01,0.01,0.03,37,FRI
544,15.32,204,0.01,0.01,0.03,37,FRI
544,15.32,204,0.01,0.01,0.03,37,FRI
544,15.32,204,0.01,0.01,0.03,37,FRI
543,15.14,203,0.01,0.01,0.03,37,FRI
543,15.14,203,0.01,0.01,0.03,37,FRI
542,14.97,203,0.01,0.01,0.03,37,FRI
541,14.8,202,0.01,0.01,0.03,37,FRI
543,15.14,203,0.01,0.01,0.03,37,FRI
542,14.97,202,0.01,0.01,0.03,37,FRI
542,14.97,202,0.01,0.01,0.03,37,FRI
537,14.12,202,0.01,0.01,0.03,37,FRI
535,13.8,201,0.01,0.01,0.03,37,FRI
535,13.8,201,0.01,0.01,0.03,37,FRI
535,13.8,202,0.01,0.01,0.03,37,FRI
536,13.96,202,0.01,0.01,0.03,37,FRI
536,13.96,202,0.01,0.01,0.03,37,FRI
536,13.96,202,0.01,0.01,0.03,37,FRI
534,13.64,200,0.01,0.01,0.03,37,FRI
535,13.8,200,0.01,0.01,0.03,37,FRI
536,13.96,200,0.01,0.01,0.03,37,FRI
535,13.8,200,0.01,0.01,0.03,37,FRI
533,13.48,200,0.01,0.01,0.03,37,FRI
533,13.48,201,0.01,0.01,0.03,37,FRI
536,13.96,202,0.01,0.01,0.03,37,FRI
540,14.62,202,0.01,0.01,0.03,37,FRI
542,14.97,202,0.01,0.01,0.03,37,FRI
543,15.14,201,0.01,0.01,0.03,37,FRI
538,14.29,201,0.01,0.01,0.03,37,FRI
532,13.33,199,0.01,0.01,0.02,37,FRI
537,14.12,197,0.01,0.01,0.02,37,FRI
530,13.02,199,0.01,0.01,0.02,37,FRI
540,14.62,198,0.01,0.01,0.02,37,FRI
541,14.8,199,0.01,0.01,0.03,37,FRI
539,14.46,199,0.01,0.01,0.02,37,FRI
531,13.17,198,0.01,0.01,0.02,37,FRI
530,13.02,198,0.01,0.01,0.02,36,FRI
531,13.17,198,0.01,0.01,0.02,37,FRI
534,13.64,199,0.01,0.01,0.02,36,FRI
536,13.96,199,0.01,0.01,0.02,36,FRI
536,13.96,199,0.01,0.01,0.02,36,FRI
536,13.96,198,0.01,0.01,0.02,36,FRI
536,13.96,199,0.01,0.01,0.02,36,FRI
535,13.8,196,0.01,0.01,0.02,36,FRI
535,13.8,197,0.01,0.01,0.02,36,FRI
535,13.8,197,0.01,0.01,0.02,36,FRI
534,13.64,197,0.01,0.01,0.02,36,FRI
535,13.8,198,0.01,0.01,0.02,36,FRI
535,13.8,198,0.01,0.01,0.02,36,FRI
532,13.33,198,0.01,0.01,0.02,36,FRI
533,13.48,198,0.01,0.01,0.02,36,FRI
532,13.33,198,0.01,0.01,0.02,36,FRI
534,13.64,199,0.01,0.01,0.02,36,FRI
534,13.64,199,0.01,0.01,0.03,36,FRI
531,13.17,199,0.01,0.01,0.02,36,FRI
534,13.64,199,0.01,0.01,0.02,36,FRI
533,13.48,199,0.01,0.01,0.02,36,FRI
533,13.48,199,0.01,0.01,0.02,36,FRI
527,12.58,198,0.01,0.01,0.02,36,FRI
538,14.29,199,0.01,0.01,0.02,36,FRI
539,14.46,198,0.01,0.01,0.02,36,FRI
539,14.46,198,0.01,0.01,0.02,36,FRI
539,14.46,197,0.01,0.01,0.02,36,FRI
539,14.46,197,0.01,0.01,0.02,36,FRI
538,14.29,196,0.01,0.01,0.02,36,FRI
537,14.12,196,0.01,0.01,0.02,36,FRI
538,14.29,195,0.01,0.01,0.02,36,FRI
537,14.12,196,0.01,0.01,0.02,36,FRI
537,14.12,195,0.01,0.01,0.02,36,FRI
537,14.12,195,0.01,0.01,0.02,36,FRI
537,14.12,195,0.01,0.01,0.02,36,FRI
536,13.96,194,0.01,0.01,0.02,36,FRI
536,13.96,194,0.01,0.01,0.02,36,FRI
534,13.64,194,0.01,0.01,0.02,36,FRI
534,13.64,195,0.01,0.01,0.02,36,FRI
533,13.48,195,0.01,0.01,0.02,36,FRI
534,13.64,195,0.01,0.01,0.02,36,FRI
534,13.64,194,0.01,0.01,0.02,36,FRI
533,13.48,194,0.01,0.01,0.02,36,FRI
536,13.96,194,0.01,0.01,0.02,36,FRI
536,13.96,193,0.01,0,0.02,36,FRI
536,13.96,194,0.01,0.01,0.02,36,FRI
536,13.96,194,0.01,0.01,0.02,36,FRI
535,13.8,194,0.01,0.01,0.02,36,FRI
534,13.64,194,0.01,0.01,0.02,36,FRI
534,13.64,193,0.01,0.01,0.02,36,FRI
532,13.33,193,0.01,0.01,0.02,36,FRI
529,12.87,193,0.01,0,0.02,36,FRI
530,13.02,193,0.01,0,0.02,36,FRI
527,12.58,193,0.01,0,0.02,36,FRI
526,12.43,193,0.01,0,0.02,36,FRI
527,12.58,193,0.01,0.01,0.02,36,FRI
528,12.72,194,0.01,0,0.02,36,FRI
530,13.02,193,0.01,0.01,0.02,36,FRI
529,12.87,193,0.01,0,0.02,36,FRI
528,12.72,193,0.01,0,0.02,36,FRI
527,12.58,192,0.01,0,0.02,36,FRI
525,12.29,193,0.01,0,0.02,36,FRI
529,12.87,192,0.01,0,0.02,36,FRI
530,13.02,192,0.01,0,0.02,36,FRI
529,12.87,192,0.01,0,0.02,36,FRI
527,12.58,191,0.01,0,0.02,36,FRI
523,12.01,191,0.01,0,0.02,36,FRI
524,12.15,190,0.01,0,0.02,36,FRI
527,12.58,190,0.01,0,0.02,37,FRI
528,12.72,190,0.01,0,0.02,37,FRI
528,12.72,190,0.01,0,0.02,37,FRI
526,12.43,190,0.01,0,0.02,37,FRI
523,12.01,190,0.01,0,0.02,37,FRI
523,12.01,190,0.01,0,0.02,37,FRI
529,12.87,190,0.01,0,0.02,37,FRI
528,12.72,191,0.01,0,0.02,37,FRI
526,12.43,190,0.01,0,0.02,37,FRI
526,12.43,191,0.01,0,0.02,37,FRI
530,13.02,190,0.01,0,0.02,37,FRI
530,13.02,190,0.01,0,0.02,37,FRI
531,13.17,190,0.01,0,0.02,37,FRI
524,12.15,190,0.01,0,0.02,37,FRI
525,12.29,190,0.01,0,0.02,37,FRI
525,12.29,190,0.01,0,0.02,37,FRI
523,12.01,189,0.01,0,0.02,37,FRI
526,12.43,189,0.01,0,0.02,37,FRI
520,11.6,189,0.01,0,0.02,37,FRI
523,12.01,189,0.01,0,0.02,37,FRI
526,12.43,189,0.01,0,0.02,37,FRI
524,12.15,189,0.01,0,0.02,37,FRI
526,12.43,189,0.01,0,0.02,37,FRI
527,12.58,188,0.01,0,0.02,37,FRI
527,12.58,188,0.01,0,0.02,37,FRI
527,12.58,188,0.01,0,0.02,37,FRI
528,12.72,188,0.01,0,0.02,37,FRI
528,12.72,188,0.01,0,0.02,37,FRI
527,12.58,188,0.01,0,0.02,37,FRI
526,12.43,185,0.01,0,0.02,37,FRI
518,11.33,186,0.01,0,0.02,37,FRI
527,12.58,187,0.01,0,0.02,37,FRI
528,12.72,188,0.01,0,0.02,37,FRI
528,12.72,188,0.01,0,0.02,37,FRI
526,12.43,187,0.01,0,0.02,37,FRI
520,11.6,187,0.01,0,0.02,37,FRI
516,11.07,187,0.01,0,0.02,37,FRI
521,11.73,185,0.01,0,0.02,37,FRI
522,11.87,184,0.01,0,0.01,37,FRI
523,12.01,185,0.01,0,0.02,37,FRI
520,11.6,186,0.01,0,0.02,37,FRI
522,11.87,187,0.01,0,0.02,37,FRI
523,12.01,185,0.01,0,0.02,37,FRI
525,12.29,185,0.01,0,0.02,37,FRI
526,12.43,186,0.01,0,0.02,37,FRI
527,12.58,187,0.01,0,0.02,37,FRI
527,12.58,187,0.01,0,0.02,37,FRI
528,12.72,188,0.01,0,0.02,37,FRI
526,12.43,188,0.01,0,0.02,37,FRI
525,12.29,187,0.01,0,0.02,37,FRI
524,12.15,187,0.01,0,0.02,37,FRI
521,11.73,188,0.01,0,0.02,37,FRI
523,12.01,187,0.01,0,0.02,37,FRI
521,11.73,187,0.01,0,0.02,37,FRI
522,11.87,187,0.01,0,0.02,36,FRI
523,12.01,187,0.01,0,0.02,36,FRI
627,41,287,0,0,0,34,SAT
626,40.5,286,0,0,0,34,SAT
625,40.01,285,0,0,0,34,SAT
623,39.05,284,0,0,0,35,SAT
622,38.57,283,0,0,0,35,SAT
621,38.11,283,0,0,0,35,SAT
620,37.65,282,0,0,0,35,SAT
619,37.2,281,0,0,0,35,SAT
618,36.75,279,0,0,0,35,SAT
617,36.31,279,0,0,0,35,SAT
615,35.44,278,0,0,0,35,SAT
614,35.01,277,0,0,0,35,SAT
613,34.59,276,0,0,0,35,SAT
612,34.18,276,0,0,0,35,SAT
611,33.77,276,0,0,0,35,SAT
611,33.77,275,0,0,0,35,SAT
611,33.77,275,0,0,0,35,SAT
609,32.97,273,0,0,0,35,SAT
608,32.57,273,0,0,0,35,SAT
608,32.57,272,0,0,0,35,SAT
606,31.8,271,0,0,0,36,SAT
605,31.42,270,0,0,0,36,SAT
604,31.05,269,0,0,0,36,SAT
604,31.05,268,0,0,0,36,SAT
603,30.68,266,0,0,0,36,SAT
603,30.68,265,0,0,0,36,SAT
603,30.68,264,0,0,0,36,SAT
600,29.6,263,0,0,0,36,SAT
600,29.6,263,0,0,0,36,SAT
599,29.25,263,0,0,0,36,SAT
600,29.6,262,0,0,0,36,SAT
600,29.6,262,0,0,0,36,SAT
598,28.9,261,0,0,0,36,SAT
598,28.9,261,0,0,0,36,SAT
599,29.25,261,0,0,0,36,SAT
597,28.56,260,0,0,0,36,SAT
597,28.56,260,0,0,0,36,SAT
596,28.22,259,0,0,0,36,SAT
595,27.89,259,0,0,0,36,SAT
594,27.56,258,0,0,0,36,SAT
596,28.22,258,0,0,0,36,SAT
598,28.9,259,0,0,0,36,SAT
601,29.95,259,0,0,0,36,SAT
604,31.05,259,0,0,0,36,SAT
605,31.42,260,0,0,0,36,SAT
608,32.57,260,0,0,0,36,SAT
607,32.19,260,0,0,0,36,SAT
606,31.8,259,0,0,0,36,SAT
605,31.42,259,0,0,0,36,SAT
605,31.42,258,0,0,0,37,SAT
603,30.68,258,0,0,0,37,SAT
600,29.6,257,0,0,0,37,SAT
598,28.9,257,0,0,0,37,SAT
601,29.95,258,0,0,0,37,SAT
603,30.68,257,0,0,0,37,SAT
602,30.31,257,0,0,0,37,SAT
600,29.6,257,0,0,0,37,SAT
597,28.56,256,0,0,0,37,SAT
595,27.89,255,0,0,0,37,SAT
595,27.89,255,0,0,0,37,SAT
594,27.56,254,0,0,0,37,SAT
592,26.91,253,0,0,0,37,SAT
590,26.28,252,0,0,0,37,SAT
589,25.97,251,0,0,0,37,SAT
589,25.97,251,0,0,0,37,SAT
589,25.97,251,0,0,0,37,SAT
590,26.28,251,0,0,0,37,SAT
592,26.91,251,0,0,0,37,SAT
596,28.22,251,0,0,0,37,SAT
600,29.6,251,0,0,0,37,SAT
600,29.6,250,0,0,0,37,SAT
601,29.95,251,0,0,0,37,SAT
600,29.6,251,0,0,0,37,SAT
598,28.9,250,0,0,0,37,SAT
596,28.22,250,0,0,0,37,SAT
594,27.56,249,0,0,0,37,SAT
593,27.23,249,0,0,0,37,SAT
590,26.28,248,0,0,0,37,SAT
588,25.66,248,0,0,0,37,SAT
586,25.06,247,0,0,0,37,SAT
584,24.48,246,0,0,0,37,SAT
582,23.9,245,0,0,0,37,SAT
580,23.35,244,0,0,0,37,SAT
578,22.8,243,0,0,0,37,SAT
577,22.54,243,0,0,0,37,SAT
576,22.27,243,0,0,0,37,SAT
576,22.27,242,0,0,0,38,SAT
575,22.01,241,0,0,0,38,SAT
578,22.8,241,0,0,0,38,SAT
576,22.27,241,0,0,0,38,SAT
575,22.01,241,0,0,0,38,SAT
